93,57,26,432
39,475,156,8100
463,369,78,31320
480,265,272,78030
77,453,194,16965
106,419,34,5103
167,418,424,72171
44,278,304,9234
32,322,477,11340
132,233,398,30375
39,443,298,14364
126,288,118,10368
43,382,274,11664
258,20,486,9486
363,253,172,36432
476,320,386,135000
247,231,133,19440
66,53,226,2700
185,384,180,31104
466,167,131,26730
126,78,168,3960
97,453,335,38367
287,105,193,14742
454,26,473,15660
130,247,177,15552
296,315,223,47880
204,193,354,34983
139,105,270,9639
403,453,29,13572
490,480,451,242730
28,369,340,9504
423,337,304,101574
372,83,263,22032
436,118,73,10080
270,66,380,18360
432,82,199,18954
125,56,498,9216
105,469,344,41580
272,450,235,66555
195,500,331,78624
135,318,139,14580
167,472,217,41580
184,30,500,6912
72,33,482,4185
435,49,107,7056
137,22,85,972
399,129,272,34425
367,459,159,60030
206,263,326,41769
337,130,205,23166
80,408,314,23400
163,106,60,2772
478,436,420,204120
129,179,91,5832
439,333,369,127008
296,153,297,32490
179,104,477,22680
135,55,127,2592
84,61,251,3456
187,80,359,12420
211,80,153,6300
43,146,449,7830
372,22,420,11664
176,476,38,8910
134,339,150,17820
276,123,374,31104
235,137,260,20655
103,202,499,26208
76,282,119,6480
279,131,348,32076
178,42,361,7452
306,76,466,27000
98,278,418,30618
198,248,331,39312
106,214,387,22050
172,250,429,42768
95,197,371,16848
54,362,356,19044
54,226,419,14580
168,446,247,44352
112,42,111,1323
341,83,65,5940
333,429,73,25515
66,226,141,6075
214,299,442,67032
183,56,43,1296
476,182,464,93960
424,177,445,81648
173,486,253,49104
85,184,377,15552
393,282,47,12150
269,400,213,53550
251,46,484,13392
198,137,240,15795
323,223,276,47628
472,326,436,158760
147,189,68,5400
368,103,61,5796
266,118,213,17136
424,306,297,92340
50,179,42,1296
85,250,121,6912
323,461,295,104139
115,96,29,864
179,275,436,54432
172,84,346,13068
79,40,327,2835
231,329,337,62370
91,313,27,2160
488,405,82,43524
230,189,456,46980
282,442,335,95256
391,364,335,108675
482,460,220,113274
222,212,103,12348
319,455,103,36540
193,370,425,75816
156,217,227,18900
307,158,288,32400
379,347,229,71280
59,57,490,4464
170,65,452,14355
462,403,122,54288
451,147,399,65250
413,21,130,4212
346,116,205,20592
375,250,436,96768
193,52,369,11232
318,389,173,49500
154,235,51,5400
46,105,42,567
260,437,265,72828
255,376,294,65664
140,38,307,4860
339,385,219,69300
129,76,379,9720
102,76,351,6930
236,259,180,27540
92,77,453,7830
284,383,409,101088
491,428,26,15066
196,439,151,32760
169,422,409,69498
300,328,298,68229
167,141,220,12474
22,469,471,16200
383,127,470,51840
365,406,80,26910
446,185,400,75600
314,175,64,7920
250,158,102,10080
148,415,439,65520
161,358,131,20493
126,341,190,19008
65,467,252,21600
343,341,353,100188
386,463,337,143550
93,134,45,1458
386,237,165,37125
454,191,219,43848
188,356,65,12420
301,90,495,31806
166,206,214,18018
364,204,408,69966
273,78,478,24300
93,271,413,23868
334,407,272,83538
390,486,371,167400
233,326,400,70875
419,449,78,35235
145,439,329,52920
359,137,69,9315
281,352,76,17820
124,450,419,56376
275,64,173,7128
102,230,237,14175
324,480,261,96390
83,492,477,50220
307,470,370,129600
84,341,440,33264
70,56,49,720
225,497,422,116640
23,439,121,4032
321,290,44,10773
143,276,463,42282
288,399,137,36450
146,30,220,2520
333,91,371,27216
491,231,399,104625
151,251,53,5760
103,469,207,24570
143,251,379,31104
353,499,419,178848
195,332,140,22113
495,395,405,181350
30,497,20,1152
373,309,394,108000
225,270,230,34425
390,266,489,118575
173,423,412,69498
98,303,215,16758
38,416,232,10530
150,130,378,19440
236,420,80,18225
36,94,386,4050
278,209,245,36288
151,303,371,41040
138,283,91,8748
112,101,208,5733
291,153,103,11970
338,341,455,126324
99,304,246,19152
127,42,101,1512
130,163,413,23166
242,107,397,25200
456,250,166,45936
63,223,81,3024
113,246,86,6912
276,98,258,19278
376,475,213,90720
214,254,111,14112
476,43,467,24300
354,419,281,100602
289,417,207,60021
427,485,335,158193
76,267,412,19890
174,145,414,25740
227,300,205,33345
204,212,70,8190
187,202,328,29484
149,153,90,5400
372,414,253,89856
309,417,57,19440
189,54,137,3888
458,378,434,175392
230,227,232,30375
296,401,168,48906
221,138,306,22680
433,120,189,24192
67,281,227,12150
382,499,455,200448
478,303,48,15390
188,49,232,6480
192,241,157,17280
116,258,426,33048
128,332,278,27216
389,415,477,175500
55,274,419,17496
271,284,131,24786
44,342,294,11286
383,192,327,54432
268,174,278,30294
477,498,297,164160
303,346,125,30096
156,43,300,5130
322,170,211,29106
413,87,86,8424
254,214,423,54432
360,281,241,59616
406,65,277,21060
362,47,464,18009
178,457,291,59508
470,139,327,51030
463,494,97,56637
339,316,371,95040
434,176,352,60984
45,496,76,4185
107,83,379,9072
459,402,197,88218
31,50,269,1224
140,217,205,14742
304,188,99,14364
310,161,214,27720
49,119,123,2304
490,82,261,28458
205,29,203,3042
309,174,223,27720
499,173,347,69696
249,88,112,6048
220,32,23,504
97,161,247,11088
175,382,360,54648
320,369,240,64800
148,498,169,31680
314,196,450,67860
407,472,460,203580
139,402,323,44226
333,85,199,14742
480,290,227,76950
450,399,54,26100
286,38,159,4860
385,343,117,39600
69,414,342,25740
152,141,279,14580
33,153,403,7020
59,485,115,8928
375,40,250,10368
26,233,442,7560
137,167,177,10692
385,461,284,117450
88,439,197,19656
365,179,236,37260
345,301,445,105336
281,127,430,34992
248,179,490,53568
380,492,304,127224
180,276,442,54432
107,264,98,7497
32,411,429,12636
240,49,305,10800
432,143,358,50301
156,352,169,21780
23,262,191,3672
451,358,77,30015
310,260,420,82620
425,26,75,2430
476,233,339,89100
127,275,84,7776
203,104,271,13923
117,454,195,27144
22,323,113,3024
488,76,456,40455
428,88,167,16038
171,168,132,9801
352,252,241,50688
60,116,182,3456
265,106,58,4284
134,149,490,25110
134,274,363,33534
43,71,217,1890
22,117,82,864
446,185,288,54432
164,73,45,1485
144,465,77,12150
214,77,287,11340
150,21,219,2520
110,358,102,10143
92,351,499,38016
369,406,178,67392
291,479,186,61560
485,143,324,52731
87,437,233,22680
452,364,59,24012
471,164,70,14850
83,282,209,13608
460,312,411,135720
324,489,167,64449
490,118,406,58032
400,420,417,164025
303,292,199,42237
308,252,326,60480
203,129,217,14742
462,338,226,86130
214,415,252,52416
87,118,261,7344
173,207,298,24453
277,22,292,6156
472,338,388,148500
378,309,371,103680
215,266,286,38556
460,339,293,109098
359,208,307,53820
126,365,327,34776
178,342,432,64152
494,363,116,51336
79,128,255,5760
54,335,262,12852
218,369,353,69552
34,115,49,864
450,179,438,87696
140,243,99,9072
92,96,438,9072
314,69,147,9000
436,405,82,39312
324,24,62,1512
134,399,79,10125
246,350,414,82368
300,166,333,39501
319,368,486,128340
442,450,213,102312
340,325,238,62370
296,207,468,66690
98,200,131,7371
239,159,469,40500
206,119,265,15912
185,445,473,90720
128,33,354,4968
86,490,179,20088
299,168,224,26334
142,392,180,24300
381,46,406,16848
425,181,143,26244
107,398,127,12600
81,346,64,4752
402,389,340,128700
257,344,479,100980
76,31,455,2610
22,330,381,9072
345,178,217,33264
282,390,57,16200
301,273,371,73872
202,214,350,36036
223,113,250,16128
344,216,245,44352
220,499,496,124992
56,484,435,31248
456,389,103,45675
59,73,366,4140
382,176,172,26136
488,200,93,21762
410,164,336,54054
267,316,491,94860
98,235,27,1890
282,303,196,40014
92,430,53,5832
48,80,222,1890
383,454,462,181656
262,206,249,31824
454,172,314,57420
55,364,323,17388
364,431,71,27945
444,69,489,39060
473,405,93,42120
174,266,172,18513
428,260,192,49572
478,80,88,8100
374,235,407,84240
389,423,195,78975
64,401,367,21528
233,99,430,25515
42,435,421,20412
360,96,99,8694
379,282,402,101088
349,107,367,31878
