169,231,124,11880
290,131,58,6156
107,38,273,3402
188,62,174,4752
252,246,280,41472
234,278,170,26730
165,199,46,3861
57,101,218,3528
115,98,175,5544
139,156,72,4050
93,41,34,486
215,68,257,10710
207,122,218,13104
135,106,175,6237
215,138,215,15876
27,290,249,5472
253,219,239,30240
179,217,181,18144
139,62,277,5832
220,50,293,9576
78,69,75,1125
133,259,228,20655
99,98,83,2646
217,280,140,20412
102,265,271,18207
37,228,111,2835
136,286,254,23328
177,230,28,3240
201,276,95,12636
131,147,155,8100
136,136,145,7290
270,163,180,20196
156,150,247,14400
90,60,38,648
151,210,175,13860
40,135,47,729
270,241,219,34272
33,68,288,2430
181,20,213,3024
72,282,264,13770
77,75,57,900
151,217,139,11340
24,225,35,810
147,285,298,30780
262,128,263,20808
194,168,38,3861
137,158,128,6480
44,197,156,3510
163,196,129,11583
150,261,235,22950
34,66,51,540
196,60,181,5616
50,111,97,1764
209,240,172,20790
56,101,127,2016
206,101,243,13104
184,215,170,16632
81,83,274,5832
38,67,106,945
29,266,72,1530
64,217,57,2016
227,35,233,6075
226,95,124,6480
43,237,184,4860
69,215,26,1260
272,150,232,22950
41,89,107,1134
248,209,172,22176
174,227,243,23760
178,291,248,32832
187,193,43,4212
108,69,186,3780
259,261,203,33813
52,296,241,10944
136,288,44,4374
200,182,239,21060
233,249,48,6480
170,156,242,15840
240,79,266,11475
65,49,246,2880
87,289,223,14364
278,168,71,8910
70,157,34,1350
107,80,23,630
39,65,282,2430
294,239,79,12825
89,27,137,972
207,33,29,702
271,50,144,5508
134,93,198,6318
118,285,32,2592
173,256,117,12672
207,170,184,15444
197,47,177,4212
25,171,138,1782
254,56,47,1728
178,52,268,7344
299,294,146,32490
48,298,187,6156
236,143,119,9720
266,75,150,7650
60,239,104,3780
59,143,245,5184
61,249,194,7488
217,179,182,18144
197,198,74,7605
253,215,107,14112
143,283,232,21870
230,92,90,4860
115,115,177,6912
263,206,289,37791
139,67,38,1215
115,169,213,11088
209,268,168,23562
39,177,202,4212
154,131,182,9720
247,189,54,6912
210,106,218,12348
206,124,189,11232
243,256,191,27648
38,91,43,486
70,226,100,4725
140,31,68,810
281,192,92,11664
102,112,133,3969
30,233,274,4860
23,120,234,2160
86,243,131,7776
266,118,198,15912
177,198,188,16848
123,38,231,3240
296,92,245,16416
124,194,25,1872
163,106,270,11781
189,230,268,27540
133,244,94,7776
260,99,212,14994
120,51,44,864
35,91,254,2592
25,250,67,1440
164,207,78,6435
190,34,147,3240
103,29,63,504
80,287,226,12150
242,30,159,2880
144,138,38,2187
292,60,25,1368
88,32,260,1836
55,299,62,2736
150,243,245,23040
271,194,165,21879
216,25,134,2268
214,84,263,12852
273,56,221,9072
173,31,158,1980
241,144,25,2592
93,114,257,7344
197,273,294,40014
198,191,264,23868
116,67,253,5760
82,260,281,16524
147,39,184,3240
114,132,115,5184
124,76,63,1440
191,228,261,27540
79,196,40,1755
70,260,92,4590
179,148,65,5400
241,80,180,8640
47,169,300,5643
126,209,215,14112
73,137,119,3240
118,270,261,20808
218,55,76,2520
258,184,166,20196
237,156,145,13500
226,49,256,8640
75,290,298,16245
158,39,122,2160
20,270,83,1836
276,248,139,23328
26,243,259,4896
184,251,120,13824
21,297,65,1710
271,287,131,24786
37,276,183,5832
93,197,68,3510
84,32,32,216
212,47,293,7182
180,300,59,8208
288,106,70,5670
283,66,130,7290
289,242,90,16416
170,228,160,14850
155,132,114,6480
141,148,66,4050
295,142,140,13851
256,94,194,11232
39,118,28,432
31,118,85,864
227,218,57,7560
280,267,205,35802
284,137,143,13122
35,35,164,891
202,61,287,8424
55,60,32,288
112,58,91,1512
169,52,89,2376
264,74,165,8415
25,63,213,1008
296,203,25,4446
22,151,249,2880
89,112,65,1890
181,98,199,9828
102,118,235,7560
268,206,112,13923
27,102,159,1260
199,198,120,12168
198,72,268,9945
107,74,70,1575
95,137,147,4860
24,267,76,1530
70,237,197,8775
300,88,66,5130
187,156,84,6480
212,107,283,15876
222,246,204,26208
121,241,271,19584
107,178,208,9828
64,63,63,576
130,208,95,6318
223,250,56,8064
240,106,30,1890
143,202,258,17901
124,154,112,5040
297,83,174,11286
260,52,188,7344
211,254,236,30240
220,271,31,4284
90,216,216,10584
210,77,271,10710
163,51,273,7128
264,64,207,7956
239,29,75,1350
260,267,283,46818
65,41,190,1620
136,78,283,7290
233,255,286,38880
293,294,250,51984
21,146,186,2160
92,138,52,1944
152,35,210,3780
136,208,193,13689
173,62,95,2376
95,76,233,4050
92,70,79,1350
106,158,158,6300
25,296,294,6498
76,218,86,3780
297,62,146,6840
81,45,226,2430
190,150,176,11880
163,288,187,21384
272,42,255,7344
260,49,38,1836
157,50,252,5760
200,179,284,25272
89,154,197,7020
252,132,168,14256
297,273,96,18468
130,134,180,8748
152,200,155,11700
208,111,176,9009
286,108,292,21546
107,221,138,7938
99,53,115,2016
98,177,114,6048
256,151,158,14400
45,169,200,3861
28,148,183,2160
255,63,287,10368
38,219,230,5670
166,266,193,21879
101,285,268,19278
155,95,36,1620
133,264,89,8262
24,271,77,1530
212,210,56,7056
118,68,85,2160
152,105,69,3150
118,122,252,9216
173,213,280,24948
114,21,206,1872
47,92,88,972
220,68,138,5670
161,127,145,7920
38,147,227,4050
87,289,234,15390
193,260,49,7956
291,162,116,15048
260,62,82,3672
34,210,175,4158
269,69,70,3825
238,53,223,7560
35,122,215,3024
116,21,194,1872
152,165,76,4950
243,26,172,3168
188,158,264,18360
81,219,255,12096
130,113,72,3240
143,191,205,12636
53,76,122,1440
81,213,277,13608
299,117,204,17784
124,33,139,1944
30,81,41,324
219,122,233,15120
22,141,38,486
110,200,173,9009
276,129,227,21870
174,283,162,19602
160,73,271,7650
240,181,190,19440
133,85,290,9234
163,277,245,28512
119,186,109,6048
152,253,213,20160
115,104,130,4536
169,190,191,14256
85,255,104,6048
265,86,150,9180
89,49,126,1728
112,98,149,4410
193,187,275,25272
288,52,150,6480
87,236,96,4860
97,131,280,10206
214,231,216,26460
37,288,115,3888
198,264,43,5967
209,144,199,14742
258,64,34,1836
81,25,157,1080
259,208,282,35802
25,241,109,2016
110,205,149,8190
101,94,297,7182
283,106,161,12474
225,121,228,16200
169,222,220,19404
109,223,151,8820
22,260,259,5202
47,189,209,4536
216,297,20,4788
233,215,231,28350
215,133,220,15876
244,60,67,2880
259,71,112,5355
287,113,120,10368
64,138,52,1296
187,59,248,6912
33,222,242,6048
116,38,294,4104
180,191,155,12960
231,135,218,17010
253,251,153,23040
111,50,235,3780
233,139,207,15795
266,242,48,7344
29,94,284,1944
114,153,54,2880
30,273,179,3888
120,135,257,11016
259,286,251,44064
240,257,237,34425
198,222,225,24570
276,283,148,29160
263,120,213,17136
191,187,291,24624
130,151,71,4050
152,263,179,18360
258,242,131,22032
75,283,171,8910
77,154,101,3150
137,160,262,13770
283,284,78,14580
181,60,219,6048
224,211,46,5292
65,30,259,1530
253,269,295,46512
128,142,175,7128
246,21,166,3168
192,79,51,2160
127,134,102,4536
187,160,99,7560
238,249,293,41040
77,185,280,9720
64,21,272,1224
193,297,282,40014
161,224,187,16632
161,119,94,4752
125,112,82,3024
225,52,213,7560
231,140,243,19440
197,35,72,1755
121,199,61,3744
58,158,220,5040
194,63,140,4212
199,67,71,2925
285,190,275,34992
34,40,251,1296
122,106,109,3528
23,169,240,2970
259,24,72,1530
214,133,67,5670
78,182,102,3780
228,104,111,6615
172,298,114,15048
67,208,106,4095
204,235,255,28080
165,193,231,19305
255,295,75,13680
198,119,228,14040
58,220,232,7560
221,253,179,24192
292,273,53,12312
217,106,231,13230
99,95,247,6048
137,287,127,11664
291,203,178,26676
228,295,254,41040
41,81,183,1944
297,156,58,6840
64,271,256,9792
267,28,107,2142
107,264,260,18207
260,185,212,25704
150,158,43,2700
180,191,143,11664
131,266,73,6885
84,140,149,4860
88,87,189,3888
112,126,96,3024
76,35,237,2025
230,203,38,5265
254,161,260,26928
249,60,80,2880
226,55,180,6480
244,137,283,23328
42,177,179,3888
23,61,165,792
202,123,235,14040
44,122,150,2160
131,243,163,14256
251,193,22,3744
281,127,145,12960
82,112,220,5292
202,65,265,9945
34,226,267,6885
167,145,207,12870
39,255,90,2592
128,53,68,1440
76,61,297,3420
99,95,108,2646
41,119,60,864
95,294,157,10260
256,63,273,10368
225,253,235,32400
114,238,118,8640
166,161,34,3267
245,210,122,16128
150,84,198,7020
295,88,36,3078
230,161,41,4455
175,156,283,17820
115,261,197,15912
178,199,24,2808
108,192,253,12096
33,45,241,1296
56,273,92,3888
186,197,96,8424
269,24,196,3978
36,300,151,5130
142,274,161,16038
108,197,282,14742
64,246,64,2304
129,294,188,18468
86,262,23,1836
102,29,216,1764
168,46,244,4752
53,220,230,7560
262,110,258,18207
273,259,242,44064
108,208,256,13104
210,45,269,6426
249,208,264,31824
36,279,61,1944
160,106,88,3780
160,204,190,14040
182,137,282,17496
116,232,67,5400
135,45,224,3402
151,128,299,13680
244,143,35,3888
146,174,255,15840
41,79,223,1890
25,262,268,5202
284,43,140,4374
149,139,295,15390
211,26,252,4032
233,61,152,5400
267,221,183,25704
77,182,225,8100
110,194,202,10647
211,196,22,3276
114,95,65,2160
217,227,152,18900
67,228,114,5400
199,114,223,13104
202,206,60,6084
31,196,153,2340
232,151,256,21600
132,45,208,3159
295,221,248,38304
90,244,158,8640
245,39,27,864
262,241,38,7344
156,28,245,2880
192,204,173,15444
179,61,273,7776
111,190,105,5292
26,290,211,4788
250,289,106,19152
147,225,26,2700
133,248,117,10368
29,274,23,648
102,294,232,17955
140,116,257,11016
264,255,213,34272
107,161,151,6930
144,261,241,22032
243,42,268,7344
264,74,275,13770
133,193,238,15795
26,55,163,792
202,135,82,6318
129,293,257,26163
294,144,78,7695
59,166,195,5148
127,208,50,3744
65,218,199,8190
182,211,217,21168
192,173,102,8316
76,241,121,5760
36,137,52,972
130,51,119,2592
251,269,268,41616
144,155,194,10530
203,108,26,1638
299,43,80,2565
206,119,299,17784
96,141,190,5832
132,265,123,11016
281,233,24,4860
113,290,239,20520
167,109,76,3465
244,130,36,3888
207,246,255,29952
22,79,25,180
38,59,29,216
41,277,33,1458
284,195,122,16848
249,215,254,32256
263,116,213,17136
85,243,250,13824
204,184,204,18252
39,184,103,2268
157,275,247,25920
242,140,205,16848
42,28,41,162
43,165,254,4752
208,299,104,15561
265,177,250,29376
200,53,231,7020
35,256,202,5616
132,183,176,10692
173,190,39,3564
259,259,195,33813
44,39,75,405
197,166,82,7722
257,149,53,6120
147,159,256,14400
156,135,116,6480
297,165,283,33858
52,247,176,6336
162,244,209,22176
174,69,58,1980
99,243,94,6048
239,202,73,8775
137,163,82,5346
182,263,160,18360
281,299,241,49248
246,126,55,4608
279,21,44,972
52,205,153,4680
157,80,50,1800
154,60,127,2880
174,98,216,9702
242,240,71,10800
89,112,57,1512
127,158,46,2160
265,212,24,4284
89,147,165,5940
62,22,216,1008
280,59,218,9072
61,139,47,972
137,144,136,6561
255,63,247,9216
229,47,253,6480
276,24,158,3240
145,158,210,12600
191,124,226,12960
143,198,65,5265
186,139,263,16524
293,260,247,46512
240,178,52,6480
206,176,234,19305
73,21,21,180
168,78,150,4950
75,256,162,7920
50,230,218,7560
245,288,179,31104
155,155,134,8100
93,191,288,11664
296,269,202,37791
102,173,42,2079
197,187,153,14040
275,232,222,34020
169,280,42,5346
128,229,203,14040
152,218,290,23940
39,20,153,540
88,293,116,8208
197,118,60,3744
182,161,247,19008
146,160,40,2700
137,119,255,10368
252,84,159,8640
172,256,86,9504
120,77,84,2160
194,79,45,1755
237,173,218,20790
28,192,230,3240
280,145,221,22680
201,240,65,8775
258,281,255,44064
216,51,154,5040
201,254,280,33696
249,257,150,24480
224,264,205,27846
219,293,283,43092
131,79,32,810
31,89,171,1188
154,125,238,10800
273,216,298,43092
102,182,138,6804
202,101,55,3276
240,270,134,20655
128,300,137,12312
257,220,96,12852
270,289,172,31977
131,131,31,1458
231,192,175,17820
68,275,133,7290
72,36,131,1215
82,129,120,3888
193,86,61,2808
88,118,160,4320
162,91,237,8910
249,22,156,2880
111,143,246,9072
285,299,111,21546
297,30,173,3762
278,115,93,7776
165,108,97,4851
153,240,101,9450
272,260,298,49419
163,123,182,9504
210,130,167,12474
71,187,247,8640
278,235,233,36450
111,181,28,1512
270,154,291,29070
43,88,192,1944
29,223,89,1512
294,120,178,16416
211,135,97,7938
231,106,251,15120
45,246,250,6912
253,238,289,41040
280,96,257,16524
25,73,262,1530
166,134,162,9801
105,75,164,3465
293,178,145,20520
239,87,94,4860
296,113,56,5472
172,67,214,6930
167,249,117,12672
212,236,192,22680
234,128,93,6480
183,79,71,2700
144,194,233,15795
101,124,189,6048
44,34,161,891
252,71,208,9360
191,222,170,16632
239,267,218,32130
85,267,155,9180
244,99,185,12096
144,71,245,6480
40,34,161,891
118,173,211,11088
203,218,222,22932
145,91,161,5940
27,50,240,1080
285,59,264,11016
56,240,88,3240
91,228,188,9720
179,164,55,4752
136,290,243,24624
151,255,62,5760
296,118,33,4104
91,243,202,11232
221,153,286,22680
175,55,30,792
288,224,197,29484
263,58,286,11016
24,195,253,3744
139,88,164,5346
207,209,29,3276
154,250,228,21600
173,81,137,5346
107,212,111,6174
252,211,84,12096
268,264,87,15606
36,159,255,4320
198,76,227,8775
117,123,46,1728
86,293,108,7182
145,235,106,9450
113,212,136,9072
299,218,108,16758
173,199,99,9009
154,153,272,15300
146,190,108,7560
50,65,222,2520
101,249,46,3024
90,117,68,2160
163,174,133,9801
78,264,282,13770
230,300,137,23085
294,217,26,4788
99,110,206,5733
102,66,288,5670
214,282,269,38556
149,82,107,3780
112,237,240,14175
94,296,53,4104
292,266,175,31977
38,179,273,5832
131,218,259,19278
191,134,146,9720
202,249,197,24336
182,224,78,7560
194,217,200,21294
157,274,263,27540
93,145,242,8640
74,99,144,2835
262,216,97,14994
237,56,250,8640
87,257,44,2754
183,300,36,6156
154,174,160,9900
38,215,212,5292
261,162,119,13464
279,70,76,4050
72,215,262,10710
141,238,57,4860
287,290,103,21546
166,131,107,6237
221,33,26,756
146,167,175,10890
212,191,255,24192
203,25,207,3042
239,37,41,1215
59,126,232,4320
284,190,265,33048
246,81,87,5184
217,137,163,12474
141,59,171,3564
98,173,65,3465
287,108,47,3402
48,194,256,5616
160,21,68,900
136,208,148,10530
269,160,262,26010
130,126,68,3240
277,178,281,34992
53,225,276,9720
260,242,115,19584
262,269,117,20808
191,187,37,3888
289,277,159,30780
31,250,53,1152
292,36,54,2052
141,201,218,14742
204,44,152,3510
242,244,34,6912
73,87,61,1080
47,215,238,5670
134,244,45,3888
22,279,89,1944
93,149,96,3240
228,114,184,12960
195,121,22,1872
66,25,103,630
152,213,61,5040
24,29,190,432
157,22,29,360
107,109,220,6174
153,59,192,4320
55,70,137,1620
128,117,101,4032
249,161,136,14256
288,295,95,18468
86,70,122,2160
150,59,48,1080
74,222,136,5670
110,40,275,3402
170,193,105,9009
62,285,42,1944
243,197,173,20592
169,117,284,14256
261,146,258,26010
46,187,48,972
292,184,269,34884
227,171,121,11880
273,250,194,33696
159,153,79,4500
200,263,49,7956
114,208,82,5616
76,255,100,5040
240,34,73,2025
215,84,118,6048
68,232,207,8775
68,56,63,720
219,72,190,7560
246,276,233,38880
26,250,123,2304
146,146,240,13500
276,102,181,13608
203,278,69,10530
48,183,229,4860
131,126,275,11664
286,206,211,29484
106,259,191,12852
43,152,226,4050
57,138,225,4860
189,257,44,5508
97,240,116,7560
67,118,122,2880
139,250,268,22032
180,114,287,15552
213,101,99,6174
208,170,203,16731
25,257,102,2142
42,145,274,4860
257,63,82,3672
281,258,286,49572
42,210,39,1134
125,213,41,3024
265,206,68,9945
97,105,136,3969
225,40,174,4455
290,63,204,8892
102,158,114,5040
242,191,32,3456
185,26,80,1080
84,23,25,216
282,214,116,18144
288,83,141,8748
237,295,114,20520
252,101,32,2016
103,253,223,14112
113,60,220,4032
81,43,97,1134
102,86,150,3780
65,111,117,2520
224,197,268,27846
206,294,272,37791
77,274,231,12150
139,179,158,9720
165,247,258,26928
152,179,237,16200
294,206,160,22230
242,90,188,10368
165,259,187,20196
172,219,170,15246
266,195,266,33813
63,69,39,540
68,86,54,1080
198,232,171,19305
204,141,106,7371
79,233,183,8100
236,224,118,15120
263,36,272,7803
182,139,153,9720
140,96,140,4374
55,34,185,1296
295,91,119,8208
235,293,280,46170
225,243,110,15120
95,264,219,12852
266,135,287,24786
185,148,101,7560
185,99,232,11340
209,127,71,5040
79,78,254,3600
109,211,29,1764
134,227,153,12150
184,257,53,7344
292,178,210,28728
147,261,92,9180
298,294,127,25992
38,94,202,2106
296,118,154,13680
171,76,296,9405
77,300,249,13680
164,222,120,11088
285,175,152,17820
169,292,224,26334
222,189,96,9072
127,23,82,864
286,294,30,6156
129,79,283,7290
44,300,118,4104
37,61,38,324
264,75,191,9180
289,245,114,21888
174,40,140,2673
234,281,126,19440
102,131,83,3402
125,209,216,14112
179,141,108,6804
234,236,153,20250
129,144,219,10206
192,297,46,6156
292,119,147,13680
168,156,35,2970
159,224,228,18900
281,298,158,30780
274,59,201,8424
201,32,298,4446
165,29,204,2574
185,140,295,18468
290,240,42,7695
138,87,257,8262
245,270,55,9792
167,194,217,18018
196,245,178,22464
42,54,220,1512
51,300,100,4788
282,215,239,34020
34,140,300,4617
257,299,57,11628
102,203,114,6552
253,216,53,8064
31,233,186,3240
152,102,300,11970
284,116,69,6480
153,284,95,9720
96,156,228,8100
206,296,69,11115
146,300,273,30780
193,34,46,1053
36,225,129,3645
117,258,33,3672
134,104,159,5670
249,179,169,19008
130,117,158,6480
274,71,299,15390
46,99,190,2268
286,225,221,34020
72,121,112,2520
150,270,57,6120
56,183,286,7776
110,228,133,8505
98,144,297,10773
275,188,99,13608
25,288,73,1620
141,53,125,2592
64,95,297,4104
296,117,149,13680
103,132,21,1134
216,91,88,4536
276,172,47,5346
187,92,247,10368
108,26,197,1638
256,276,163,28512
171,198,63,5148
83,168,156,5940
217,215,117,14112
228,90,222,11340
216,80,93,3780
74,69,210,3150
193,212,38,4914
76,148,29,900
262,111,160,10710
34,127,174,2376
88,72,169,2970
197,211,248,26208
51,273,161,7128
289,173,238,28215
287,25,205,4212
94,110,283,6804
137,264,234,20655
193,31,62,936
231,139,250,19440
176,214,55,5544
249,60,299,10944
281,28,225,4860
202,166,121,10296
58,237,96,3240
111,240,223,13230
116,256,20,2304
61,219,52,2016
232,21,187,3240
50,239,96,3240
151,273,294,30780
80,161,222,6930
116,291,92,8208
25,261,150,3060
102,30,228,1890
64,280,290,12312
169,218,89,8316
223,23,114,2016
185,189,239,19440
245,44,288,7776
133,208,114,8424
209,134,26,2268
202,259,119,15912
206,91,91,4212
257,90,33,2754
251,193,112,13104
174,135,291,16929
206,107,281,14742
123,54,256,4608
73,192,127,4320
289,291,125,25992
36,149,148,2700
198,24,145,2340
34,176,63,1188
252,255,110,16128
205,44,242,5616
281,199,291,40014
51,165,253,6336
69,131,88,2430
134,188,37,2916
156,195,115,9360
75,298,24,1710
48,175,139,2673
28,237,34,810
251,230,156,21600
288,246,74,12960
133,110,247,9072
294,37,168,5643
188,27,192,2592
213,68,254,10080
192,65,33,1620
147,66,68,2250
106,197,118,6552
78,285,29,1620
130,241,139,11664
297,132,167,16929
286,23,46,972
283,129,262,24786
38,135,47,729
68,153,134,4050
49,255,22,1152
197,74,194,7605
219,168,23,2772
292,235,138,23085
73,106,296,5985
101,206,52,3276
28,192,32,432
185,238,31,3240
150,106,29,1260
185,221,208,19656
67,286,157,8100
267,43,50,1836
235,169,111,10395
78,110,299,5985
192,80,182,6480
263,141,34,4131
174,197,195,16731
152,52,63,1440
271,58,62,2448
101,231,151,9450
179,156,126,8640
75,75,158,2250
179,221,107,10584
276,225,300,46170
139,279,64,5832
142,179,64,3888
87,152,154,5400
277,195,155,21060
131,118,86,3888
221,232,109,13230
205,159,140,10530
206,60,101,3276
115,80,260,6120
184,156,56,4320
29,75,234,1350
115,81,109,3024
91,74,204,3510
186,37,31,648
83,290,276,18468
222,218,191,21168
109,52,88,1512
129,229,227,18225
238,211,229,28350
127,283,241,20736
65,187,145,5400
63,123,278,5184
116,144,96,3888
51,282,177,7776
157,133,271,13770
46,284,271,8262
119,135,279,11664
246,290,204,35568
186,196,228,21060
177,173,272,20196
104,285,42,3402
90,200,298,13338
155,33,63,1080
39,153,270,4590
76,264,226,11475
78,273,122,6480
249,73,299,13680
157,290,197,22230
278,144,261,24786
83,294,102,7182
285,36,97,3402
199,277,207,27378
182,92,170,7128
204,299,77,11115
180,57,299,8208
82,162,147,5940
32,170,298,3762
220,246,285,36288
89,107,40,1134
182,249,252,27648
234,159,84,8100
179,68,75,2700
278,261,35,8262
34,297,131,4617
68,156,210,6300
98,187,214,10584
101,299,202,15561
76,147,181,5400
279,227,44,7290
142,38,53,972
298,210,22,4788
40,243,282,7776
158,283,171,17820
212,236,115,15120
284,97,227,17010
95,108,151,3780
286,215,260,38556
40,285,164,5346
107,266,231,16065
228,279,96,14580
257,172,257,28611
276,115,129,11664
190,27,260,3672
258,122,127,9792
299,203,117,17784
171,52,123,3168
146,279,131,14580
77,98,158,3150
297,147,102,11970
257,74,174,8415
261,272,198,33813
275,69,225,12150
89,84,145,3240
57,36,221,1512
279,160,37,4860
32,290,132,3078
83,160,137,4860
247,118,123,9216
102,165,227,10395
110,196,253,13104
75,254,92,4320
102,296,42,3591
276,153,47,4860
35,151,33,810
79,50,147,1800
55,194,44,1404
61,104,30,504
156,107,297,11970
160,130,197,10530
284,272,220,38556
67,275,283,14580
297,218,152,23940
159,40,211,3780
247,74,219,10080
285,278,44,8748
235,77,98,4725
145,143,185,9720
39,63,278,1944
125,224,70,5040
61,24,50,288
221,134,88,6804
95,171,186,7128
252,277,293,49248
215,116,163,11088
176,154,172,10890
157,230,182,16200
294,45,96,3078
286,248,257,44064
167,284,88,10692
52,126,105,2016
266,170,25,3366
69,82,96,1620
123,268,276,22032
255,81,226,12960
86,189,260,11016
142,181,170,10692
195,209,165,18018
238,129,235,18225
102,24,107,882
69,36,97,945
205,269,243,31824
152,202,122,9360
65,24,76,450
33,259,46,1377
157,88,54,2160
54,179,133,3888
92,158,47,1620
